symbol,seed,expectancy,pf,n_signals,signed,real_expectancy,real_pf
XAUUSD,73,-14.155732484076433,0.7635969807809861,471,True,-57.307546296296294,0.3056506340247417
XAUUSD,74,-18.54968017057569,0.7329108930344936,469,True,-57.307546296296294,0.3056506340247417
XAUUSD,75,-9.881893095768374,0.8550442302672439,449,True,-57.307546296296294,0.3056506340247417
XAUUSD,76,-10.212674897119342,0.8344320359946601,486,True,-57.307546296296294,0.3056506340247417
XAUUSD,77,-9.78416490486258,0.8577430127345227,473,True,-57.307546296296294,0.3056506340247417
XAUUSD,78,-9.90397148676171,0.8314635947709473,491,True,-57.307546296296294,0.3056506340247417
XAUUSD,79,-12.871120507399576,0.8527975534765952,473,True,-57.307546296296294,0.3056506340247417
XAUUSD,80,-10.419107883817432,0.8717397389441509,482,True,-57.307546296296294,0.3056506340247417
XAUUSD,81,-17.578910675381263,0.739519988636492,459,True,-57.307546296296294,0.3056506340247417
XAUUSD,82,-15.290000000000001,0.7662892878878387,489,True,-57.307546296296294,0.3056506340247417
XAUUSD,83,-9.65390756302521,0.8651502528546474,476,True,-57.307546296296294,0.3056506340247417
XAUUSD,84,-10.355971074380166,0.8585309349711786,484,True,-57.307546296296294,0.3056506340247417
XAUUSD,85,-10.007045454545453,0.84304118499545,484,True,-57.307546296296294,0.3056506340247417
XAUUSD,86,-9.7132,0.8758530149121038,475,True,-57.307546296296294,0.3056506340247417
XAUUSD,87,-20.753113006396585,0.7774567881531737,469,True,-57.307546296296294,0.3056506340247417
XAUUSD,88,-17.89617706237425,0.7656371660499569,497,True,-57.307546296296294,0.3056506340247417
XAUUSD,89,-16.03134693877551,0.7439363283097605,490,True,-57.307546296296294,0.3056506340247417
XAUUSD,90,-2.33031380753138,0.9652276874877861,478,True,-57.307546296296294,0.3056506340247417
XAUUSD,91,-9.459591397849465,0.8780291606888052,465,True,-57.307546296296294,0.3056506340247417
XAUUSD,92,-17.009235668789813,0.7754307722926589,471,True,-57.307546296296294,0.3056506340247417
XAUUSD,93,-7.189915074309979,0.892853967594056,471,True,-57.307546296296294,0.3056506340247417
XAUUSD,94,-16.542419700214136,0.7842677307356022,467,True,-57.307546296296294,0.3056506340247417
XAUUSD,95,-14.451171366594362,0.7716215136833611,461,True,-57.307546296296294,0.3056506340247417
XAUUSD,96,-9.286461864406778,0.8720748333667019,472,True,-57.307546296296294,0.3056506340247417
XAUUSD,97,-10.433568464730289,0.8175987940943702,482,True,-57.307546296296294,0.3056506340247417
XAUUSD,98,-6.952453222453225,0.9144498860569991,481,True,-57.307546296296294,0.3056506340247417
XAUUSD,99,-7.973002028397565,0.9014182001220393,493,True,-57.307546296296294,0.3056506340247417
GBPJPY,0,11.329814432989693,1.171765486982926,485,True,-2.32735294117647,0.9526114154891742
GBPJPY,1,-2.6102536997885832,0.9521157645460026,473,True,-2.32735294117647,0.9526114154891742
GBPJPY,2,7.471244725738399,1.1274718257666319,474,True,-2.32735294117647,0.9526114154891742
GBPJPY,3,-4.970321285140563,0.8977883361874349,498,True,-2.32735294117647,0.9526114154891742
GBPJPY,4,-2.023922764227643,0.9579390795232163,492,True,-2.32735294117647,0.9526114154891742
GBPJPY,5,-0.04110638297872375,0.9992708523215543,470,True,-2.32735294117647,0.9526114154891742
GBPJPY,6,-0.29326530612244955,0.9948894619424951,490,True,-2.32735294117647,0.9526114154891742
GBPJPY,7,14.914623217922605,1.2300312704667637,491,True,-2.32735294117647,0.9526114154891742
GBPJPY,8,13.050973084886127,1.1919773950045103,483,True,-2.32735294117647,0.9526114154891742
GBPJPY,9,4.102025586353945,1.0761383752687708,469,True,-2.32735294117647,0.9526114154891742
GBPJPY,10,6.151376518218622,1.1068775907997723,494,True,-2.32735294117647,0.9526114154891742
GBPJPY,11,-0.06406060606060705,0.998932573376744,495,True,-2.32735294117647,0.9526114154891742
GBPJPY,12,4.440721649484536,1.0740879485438342,485,True,-2.32735294117647,0.9526114154891742
GBPJPY,13,9.664405737704918,1.162218487603067,488,True,-2.32735294117647,0.9526114154891742
GBPJPY,14,1.8644008264462804,1.038769025337328,484,True,-2.32735294117647,0.9526114154891742
GBPJPY,15,2.353073770491803,1.0392035028123212,488,True,-2.32735294117647,0.9526114154891742
GBPJPY,16,7.579022869022869,1.1342470182550404,481,True,-2.32735294117647,0.9526114154891742
GBPJPY,17,-1.0068775510204069,0.980966133552258,490,True,-2.32735294117647,0.9526114154891742
GBPJPY,18,-4.198271604938272,0.9193879304725049,486,True,-2.32735294117647,0.9526114154891742
GBPJPY,19,0.1568343815513634,1.0028597958424585,477,True,-2.32735294117647,0.9526114154891742
GBPJPY,20,14.178792372881354,1.20720705379391,472,True,-2.32735294117647,0.9526114154891742
GBPJPY,21,-0.6093865030674857,0.9868130730199697,489,True,-2.32735294117647,0.9526114154891742
GBPJPY,22,0.23207547169811188,1.0034360837212506,477,True,-2.32735294117647,0.9526114154891742
GBPJPY,23,-3.3072151898734177,0.9407208249668176,474,True,-2.32735294117647,0.9526114154891742
GBPJPY,24,3.5900612244897956,1.0553349451315452,490,True,-2.32735294117647,0.9526114154891742
GBPJPY,25,1.026449579831934,1.0174093526410308,476,True,-2.32735294117647,0.9526114154891742
GBPJPY,26,2.81993839835729,1.054924403006922,487,True,-2.32735294117647,0.9526114154891742
GBPJPY,27,4.687909836065575,1.0819506526462999,488,True,-2.32735294117647,0.9526114154891742
GBPJPY,28,-2.878071278825995,0.9467974576064281,477,True,-2.32735294117647,0.9526114154891742
GBPJPY,29,-3.6686447638603696,0.9267205473103087,487,True,-2.32735294117647,0.9526114154891742
GBPJPY,30,0.583900414937759,1.0097157594907649,482,True,-2.32735294117647,0.9526114154891742
GBPJPY,31,-5.689034907597535,0.8978671450089246,487,True,-2.32735294117647,0.9526114154891742
GBPJPY,32,5.323773584905662,1.1090637347534786,477,True,-2.32735294117647,0.9526114154891742
GBPJPY,33,2.2463930885529155,1.0458421907003046,463,True,-2.32735294117647,0.9526114154891742
GBPJPY,34,-4.874541666666667,0.9014119224418097,480,True,-2.32735294117647,0.9526114154891742
GBPJPY,35,5.803838174273858,1.0941774250236667,482,True,-2.32735294117647,0.9526114154891742
GBPJPY,36,-4.752638036809816,0.9077528724522824,489,True,-2.32735294117647,0.9526114154891742
GBPJPY,37,11.505363825363823,1.1705811295118658,481,True,-2.32735294117647,0.9526114154891742
GBPJPY,38,12.812479838709677,1.1972816379089293,496,True,-2.32735294117647,0.9526114154891742
GBPJPY,39,0.664817073170732,1.0138031877856413,492,True,-2.32735294117647,0.9526114154891742
GBPJPY,40,1.6984024896265553,1.0362285136188285,482,True,-2.32735294117647,0.9526114154891742
GBPJPY,41,11.113132780082985,1.17449952812256,482,True,-2.32735294117647,0.9526114154891742
GBPJPY,42,0.480183299389002,1.0081218781218784,491,True,-2.32735294117647,0.9526114154891742
GBPJPY,43,0.688526315789475,1.0138951556231939,475,True,-2.32735294117647,0.9526114154891742
